Buy,Age,Gender,Married,Children,Income,Ccard,Recent,Climate,Urban
0,49 ,0,1 ,1,599,2,0,13,1
1,47 ,0,1 ,2,735,1,1,14,0
0,27 ,0,0 ,0,491,10,0,13,1
0,28 ,1,0 ,0,506,3,2,17,0
1,49 ,1,1 ,2,427,4,0,13,0
0,42 ,0,1 ,1,514,2,0,12,1
0,21 ,1,1 ,2,695,7,0,15,1
0,43 ,0,1 ,0,560,8,1,15,1
0,,0,,0,601,2,0,16,1
1,40 ,0,1 ,1,702,3,0,9,1
0,49 ,0,1 ,2,590,4,0,16,1
1,50 ,0,1 ,2,684,3,2,12,1
0,34 ,0,0 ,0,557,1,0,8,0
0,32 ,1,0 ,0,554,0,0,16,0
0,43 ,1,0 ,0,488,4,0,11,1
0,45 ,0,1 ,2,580,1,1,11,1
0,49 ,1,1 ,2,454,4,0,19,1
0,45 ,1,1 ,1,684,2,0,17,1
0,,0,,0,574,3,1,16,1
1,49 ,1,1 ,1,597,5,1,20,1
0,41 ,1,0 ,0,455,9,0,17,1
0,43 ,1,0 ,0,646,3,0,14,1
0,50 ,0,1 ,0,533,4,2,18,1
1,48 ,1,1 ,3,513,4,1,15,0
0,66 ,1,0 ,0,681,6,1,11,1
1,48 ,1,1 ,1,668,3,0,13,1
1,32 ,0,0 ,0,562,5,1,16,0
0,50 ,0,1 ,2,580,3,0,18,1
1,50 ,0,1 ,2,675,2,0,23,1
0,45 ,1,1 ,0,357,4,0,19,0
1,31 ,0,0 ,0,495,5,0,15,0
0,75 ,1,0 ,0,508,5,0,16,1
0,54 ,1,1 ,3,619,3,1,13,1
1,42 ,1,0 ,0,553,1,1,14,1
0,59 ,0,1 ,3,576,3,1,7,1
0,54 ,1,1 ,2,448,2,0,14,0
0,,0,,0,583,0,0,21,1
0,45 ,0,0 ,0,564,3,0,17,1
1,62 ,0,1 ,2,654,3,1,14,0
1,41 ,0,1 ,2,477,2,1,19,1
1,49 ,0,1 ,1,650,2,1,18,0
0,55 ,1,0 ,0,952,5,0,13,1
0,45 ,1,0 ,0,626,6,1,13,1
0,35 ,0,0 ,0,581,3,1,15,1
0,58 ,1,1 ,2,679,4,1,18,1
0,22 ,1,1 ,1,465,3,0,16,1
0,47 ,0,1 ,0,662,3,0,17,0
0,65 ,1,1 ,0,554,4,0,14,0
0,51 ,0,0 ,0,605,0,0,18,0
0,45 ,1,1 ,1,687,3,0,11,0
0,35 ,0,0 ,0,345,2,0,16,1
0,62 ,1,0 ,0,484,2,0,18,1
0,66 ,0,0 ,0,609,3,0,15,1
0,40 ,1,1 ,1,544,2,1,14,0
0,54 ,0,1 ,1,595,5,0,20,1
0,49 ,1,1 ,2,540,5,2,15,1
1,49 ,0,1 ,2,454,1,0,13,1
1,44 ,0,1 ,3,612,5,0,20,1
0,30 ,0,1 ,3,589,4,1,10,1
0,30 ,1,0 ,0,606,3,0,19,1
0,40 ,0,1 ,1,517,2,0,9,1
1,48 ,0,1 ,1,495,5,0,15,1
0,36 ,0,0 ,0,587,3,0,21,1
0,55 ,0,0 ,0,645,3,1,17,0
0,39 ,1,0 ,0,622,0,0,16,0
0,48 ,1,1 ,1,656,5,1,13,1
0,59 ,0,1 ,2,741,1,0,15,1
0,43 ,1,0 ,0,537,2,0,14,1
0,41 ,1,1 ,4,735,2,1,10,1
0,42 ,1,1 ,3,695,1,1,20,0
0,33 ,0,0 ,0,630,8,0,14,1
0,55 ,1,1 ,2,512,6,0,14,0
0,40 ,0,0 ,0,708,3,0,18,1
0,52 ,1,1 ,1,611,3,0,17,1
0,48 ,1,1 ,2,593,2,0,13,1
0,63 ,1,1 ,1,607,2,0,16,1
1,39 ,1,0 ,0,775,1,1,15,0
0,48 ,0,0 ,0,628,2,0,17,1
0,47 ,0,0 ,0,487,5,1,20,1
1,32 ,1,0 ,0,696,5,0,16,1
1,40 ,1,1 ,1,599,2,0,10,0
0,30 ,0,1 ,1,602,3,0,11,1
0,35 ,0,0 ,0,565,8,0,21,1
0,52 ,0,1 ,1,660,1,2,13,0
0,46 ,0,1 ,2,460,4,0,10,1
1,48 ,0,1 ,3,497,1,2,10,1
0,,0,,0,559,1,1,8,0
0,45 ,0,1 ,1,605,2,1,8,1
0,39 ,0,0 ,0,650,5,1,14,1
0,64 ,0,1 ,0,626,5,1,13,1
0,36 ,0,0 ,0,471,7,0,8,1
0,49 ,0,0 ,0,673,5,0,13,1
0,37 ,0,0 ,0,667,3,0,14,1
0,44 ,1,1 ,0,538,2,0,16,1
0,55 ,0,1 ,1,724,1,0,17,0
0,22 ,0,1 ,1,699,1,0,14,0
0,47 ,0,1 ,1,698,3,0,18,1
1,45 ,0,1 ,1,688,3,1,16,1
0,50 ,0,1 ,2,766,5,0,13,0
0,54 ,1,1 ,0,439,3,0,15,0
0,54 ,1,1 ,0,399,2,1,15,1
1,33 ,1,1 ,2,819,4,0,15,0
1,41 ,1,1 ,2,677,1,0,12,1
0,41 ,1,1 ,3,590,4,0,11,1
0,45 ,0,0 ,0,872,4,0,15,0
0,53 ,1,1 ,2,629,3,0,11,0
1,34 ,1,0 ,0,690,2,1,9,1
0,51 ,1,1 ,1,671,3,0,21,1
0,47 ,1,1 ,1,478,3,0,14,0
0,44 ,0,1 ,2,657,5,1,17,1
0,49 ,1,1 ,1,593,3,1,14,1
0,39 ,1,0 ,0,438,3,0,24,1
1,32 ,1,0 ,0,567,6,1,12,1
0,48 ,0,1 ,0,575,10,0,13,0
0,32 ,0,0 ,0,544,2,0,19,1
0,42 ,0,1 ,1,765,1,0,13,1
1,24 ,0,1 ,1,538,5,0,9,1
0,41 ,1,1 ,2,651,2,0,16,0
1,38 ,1,0 ,0,607,2,1,13,1
0,48 ,1,0 ,0,496,5,0,17,1
0,33 ,0,0 ,0,749,4,0,12,1
0,50 ,0,0 ,0,636,1,1,11,0
1,43 ,1,1 ,2,555,6,0,14,1
0,35 ,1,0 ,0,484,2,0,14,1
0,44 ,1,1 ,1,619,0,2,20,1
0,57 ,1,1 ,0,655,1,0,15,1
0,52 ,0,1 ,2,659,4,1,20,1
0,24 ,0,0 ,0,590,2,0,13,0
0,39 ,0,0 ,0,634,5,1,12,1
1,48 ,1,1 ,2,508,5,1,11,1
0,41 ,1,1 ,1,680,4,0,14,1
0,40 ,0,0 ,0,496,3,0,17,1
0,37 ,1,0 ,0,457,3,1,18,0
0,41 ,0,1 ,2,686,1,0,16,1
0,31 ,0,0 ,0,474,2,1,15,1
0,41 ,1,0 ,0,557,5,0,17,1
1,32 ,1,0 ,0,621,2,0,11,1
1,57 ,0,1 ,2,683,5,0,13,1
0,40 ,1,1 ,0,472,2,2,20,1
1,45 ,1,1 ,2,547,3,0,24,1
0,47 ,1,1 ,0,666,3,0,17,0
0,55 ,1,1 ,0,661,2,1,25,1
0,33 ,0,0 ,0,482,3,0,18,1
0,56 ,1,1 ,1,638,5,1,16,0
0,41 ,1,1 ,1,530,7,1,13,0
1,44 ,1,1 ,0,621,3,0,12,1
0,69 ,1,1 ,2,666,2,0,11,1
0,53 ,0,1 ,1,626,2,0,16,1
0,34 ,0,0 ,0,603,5,0,19,1
0,33 ,0,0 ,0,531,4,0,21,1
0,35 ,0,0 ,0,698,4,2,18,1
1,43 ,1,1 ,2,581,4,0,11,0
0,47 ,0,1 ,1,783,5,0,9,1
0,69 ,0,1 ,3,479,2,1,12,1
0,43 ,0,1 ,1,575,3,3,26,0
0,35 ,1,0 ,0,692,2,0,20,0
0,35 ,0,0 ,0,446,3,0,9,1
1,45 ,1,1 ,1,697,3,0,14,1
0,47 ,1,1 ,0,497,5,0,12,1
1,47 ,0,1 ,1,606,0,2,18,0
0,56 ,1,1 ,1,637,4,1,10,0
1,44 ,0,1 ,3,803,1,1,22,1
0,41 ,1,1 ,2,656,2,0,8,1
0,49 ,0,1 ,1,636,1,0,12,0
0,40 ,1,1 ,2,651,1,0,14,0
0,40 ,0,1 ,1,535,1,0,15,1
0,71 ,1,0 ,0,559,7,0,15,1
1,32 ,0,0 ,0,785,6,1,16,1
1,37 ,1,0 ,0,487,5,0,21,1
0,40 ,0,1 ,3,426,1,1,10,1
1,48 ,0,1 ,1,710,4,0,13,1
0,40 ,0,1 ,3,681,3,0,17,1
0,41 ,0,1 ,1,766,5,0,21,1
0,45 ,1,1 ,1,500,2,0,22,1
0,49 ,0,0 ,0,503,3,1,13,0
0,61 ,0,0 ,0,615,4,0,15,1
0,45 ,0,1 ,1,651,3,1,19,0
0,46 ,0,1 ,2,564,1,2,16,0
0,48 ,0,1 ,1,758,3,1,16,1
0,35 ,0,0 ,0,628,10,0,10,1
1,46 ,1,1 ,2,563,2,0,15,1
0,32 ,0,0 ,0,510,5,1,19,1
1,38 ,1,0 ,0,679,5,2,16,1
0,40 ,0,0 ,0,607,3,0,12,1
0,36 ,1,0 ,0,506,2,0,15,1
0,54 ,1,0 ,0,511,4,0,10,1
0,42 ,1,1 ,1,521,3,1,10,1
0,44 ,0,1 ,0,582,5,0,11,1
0,47 ,1,1 ,0,632,5,1,12,1
0,49 ,0,1 ,1,562,3,0,13,0
0,47 ,1,1 ,0,556,3,0,14,0
0,24 ,1,0 ,0,627,4,0,14,1
0,29 ,0,0 ,0,645,2,0,14,1
0,43 ,1,0 ,0,545,0,0,17,1
0,53 ,1,0 ,0,650,2,0,11,1
0,57 ,0,1 ,1,503,3,0,14,1
1,41 ,1,1 ,2,515,2,0,11,1
0,42 ,1,1 ,2,410,4,0,18,1
0,70 ,1,0 ,0,578,3,0,13,1
0,48 ,1,1 ,1,518,2,0,17,1
0,34 ,1,0 ,0,638,5,1,17,1
0,55 ,0,0 ,0,587,7,0,21,1
1,46 ,0,1 ,2,687,7,0,12,1
0,45 ,0,0 ,0,638,2,0,18,1
0,46 ,1,1 ,2,545,1,0,15,0
0,46 ,0,1 ,1,485,2,0,15,1
0,61 ,1,0 ,0,444,2,0,13,1
1,29 ,1,1 ,1,634,5,1,10,1
0,55 ,0,1 ,1,450,5,0,16,0
1,44 ,1,1 ,1,625,1,0,14,1
0,49 ,0,0 ,0,610,6,1,19,1
0,30 ,1,0 ,0,516,1,0,14,1
0,48 ,0,0 ,0,711,6,0,16,1
0,43 ,1,1 ,3,607,2,0,14,1
1,40 ,1,1 ,2,673,3,0,20,1
1,49 ,1,1 ,2,646,4,1,14,1
0,49 ,1,1 ,2,416,2,0,11,1
0,37 ,0,0 ,0,666,1,0,10,1
0,42 ,1,0 ,0,578,3,1,16,1
0,36 ,0,0 ,0,525,0,0,18,1
0,52 ,0,1 ,2,735,1,0,14,1
0,45 ,1,0 ,0,659,3,1,17,1
1,50 ,1,1 ,1,547,7,0,18,1
0,42 ,1,1 ,3,548,2,0,20,1
0,46 ,0,1 ,1,545,2,1,13,1
0,47 ,1,0 ,0,602,2,0,18,0
0,43 ,0,1 ,2,631,1,0,9,1
1,53 ,0,1 ,2,755,2,0,11,1
0,56 ,1,1 ,2,852,4,0,10,0
0,49 ,1,0 ,0,573,0,0,13,1
1,40 ,1,1 ,3,671,2,0,13,1
0,48 ,1,0 ,0,570,4,0,11,1
0,30 ,0,0 ,0,630,2,2,14,1
0,66 ,0,1 ,3,672,5,1,23,1
0,47 ,1,1 ,1,571,2,0,15,0
0,64 ,1,1 ,3,660,3,1,8,0
0,50 ,1,1 ,1,767,1,0,18,0
1,56 ,0,1 ,1,578,0,0,11,1
0,49 ,1,1 ,0,444,5,0,16,1
0,51 ,0,1 ,1,572,2,0,12,1
0,41 ,0,1 ,0,420,0,0,14,1
0,55 ,1,1 ,2,442,3,0,15,0
0,57 ,0,0 ,0,642,2,0,12,1
1,45 ,1,1 ,3,738,3,0,18,1
0,,0,,0,567,1,0,18,0
0,49 ,1,1 ,1,546,1,1,21,1
1,43 ,1,1 ,3,576,4,0,20,1
0,48 ,0,1 ,2,636,2,0,11,1
0,67 ,0,1 ,2,691,2,0,19,1
1,53 ,1,1 ,1,709,5,0,16,1
0,42 ,0,0 ,0,629,3,0,20,1
0,44 ,1,1 ,0,472,1,1,22,0
1,35 ,0,0 ,0,608,2,1,20,1
0,34 ,0,0 ,0,643,1,1,10,1
0,42 ,1,1 ,2,537,3,1,16,1
1,42 ,0,1 ,2,557,2,2,5,1
0,45 ,1,1 ,1,689,0,1,11,1
0,39 ,1,0 ,0,489,7,0,15,0
1,46 ,1,1 ,1,517,2,0,14,1
1,45 ,1,0 ,0,513,1,0,16,1
1,49 ,0,1 ,3,710,6,0,12,1
0,,0,,0,438,3,0,10,0
0,54 ,1,1 ,2,703,0,0,22,1
0,54 ,1,1 ,1,611,5,0,17,0
0,37 ,1,0 ,0,507,4,0,18,0
1,53 ,1,1 ,2,687,1,1,20,1
0,64 ,1,1 ,2,601,4,0,16,0
0,56 ,1,1 ,2,690,5,0,20,1
1,42 ,0,0 ,0,719,2,0,12,1
1,46 ,1,1 ,2,729,5,0,13,1
0,33 ,1,0 ,0,446,2,1,14,1
0,38 ,1,0 ,0,629,3,0,13,1
1,42 ,0,1 ,1,595,5,0,16,1
0,75 ,0,0 ,0,668,3,0,18,1
1,38 ,1,0 ,0,559,1,0,15,0
0,43 ,0,0 ,0,450,1,0,17,1
0,40 ,1,1 ,2,647,5,0,14,1
1,45 ,1,1 ,1,578,2,1,12,1
0,62 ,1,1 ,3,502,1,0,18,1
1,42 ,0,1 ,2,671,1,0,19,1
1,35 ,0,0 ,0,631,3,1,12,1
0,68 ,1,1 ,1,616,4,0,22,1
1,43 ,1,0 ,0,650,1,1,13,1
0,32 ,0,0 ,0,707,4,0,14,0
1,55 ,1,1 ,0,630,3,1,14,1
0,43 ,0,0 ,0,479,2,0,19,1
0,41 ,1,1 ,1,560,3,1,11,1
1,50 ,0,1 ,1,709,1,0,18,1
1,49 ,0,0 ,0,476,1,1,19,1
1,41 ,0,1 ,2,504,7,0,17,1
0,53 ,0,0 ,0,388,3,0,9,1
0,49 ,1,1 ,0,473,3,0,12,0
0,,0,,0,355,2,0,14,1
0,46 ,1,1 ,1,618,3,0,16,1
0,57 ,0,1 ,1,700,1,0,18,1
0,40 ,0,1 ,0,442,4,0,13,1
1,47 ,0,1 ,2,450,3,0,14,1
0,58 ,0,1 ,1,753,3,0,14,1
1,52 ,1,1 ,1,576,2,0,14,1
0,35 ,1,0 ,0,694,1,0,11,1
0,43 ,1,1 ,3,676,3,0,14,0
0,42 ,1,1 ,1,731,1,0,22,0
0,34 ,1,0 ,0,669,3,2,12,1
0,,0,,0,661,2,0,14,1
0,38 ,0,0 ,0,491,2,0,24,0
0,35 ,0,0 ,0,694,4,2,13,1
0,50 ,0,1 ,0,473,3,0,18,0
0,40 ,1,1 ,3,646,3,0,14,1
0,40 ,1,0 ,0,713,1,1,20,0
1,46 ,1,1 ,2,697,2,0,14,0
0,,0,,0,677,5,0,11,1
1,54 ,0,1 ,1,587,2,0,16,1
1,22 ,1,1 ,1,594,3,1,21,1
0,49 ,1,1 ,0,785,0,1,18,0
0,58 ,0,1 ,0,717,4,0,16,0
0,44 ,0,1 ,1,415,2,0,6,1
0,33 ,1,1 ,1,664,1,0,9,1
0,44 ,0,1 ,0,614,1,0,11,1
0,33 ,1,0 ,0,532,4,1,15,0
0,32 ,1,0 ,0,549,4,0,17,1
0,47 ,0,1 ,2,629,4,0,13,1
1,55 ,0,1 ,1,464,2,0,17,1
0,33 ,1,0 ,0,444,4,0,16,1
0,,0,,0,572,5,0,12,1
0,52 ,0,0 ,0,668,3,0,20,0
0,,0,,0,730,4,2,10,1
0,55 ,0,0 ,0,525,2,0,7,0
0,,0,,0,661,3,0,17,1
1,35 ,1,0 ,0,669,3,0,11,1
0,44 ,0,1 ,2,650,4,1,17,0
0,43 ,1,1 ,0,743,5,0,12,1
0,50 ,0,1 ,2,398,0,0,16,1
0,41 ,0,1 ,1,465,1,0,15,1
0,45 ,1,1 ,3,771,1,0,9,1
0,43 ,1,0 ,0,734,1,0,22,0
0,53 ,1,1 ,3,631,1,0,10,1
0,56 ,0,1 ,1,609,4,0,13,1
0,66 ,0,1 ,2,526,3,1,13,1
0,52 ,1,1 ,3,582,5,2,18,1
0,50 ,0,1 ,1,513,2,1,16,1
0,49 ,1,0 ,0,746,3,0,19,0
0,51 ,1,0 ,0,594,0,0,18,0
0,30 ,1,0 ,0,585,3,0,13,1
0,40 ,0,1 ,2,441,1,0,15,1
0,26 ,0,0 ,0,742,2,1,12,1
0,35 ,0,0 ,0,549,3,0,13,1
1,42 ,1,1 ,2,776,3,1,26,1
1,47 ,1,1 ,2,638,2,0,17,1
1,42 ,1,1 ,1,579,5,0,6,1
0,46 ,0,1 ,2,517,2,0,13,1
0,40 ,1,1 ,1,563,0,0,18,1
0,34 ,0,0 ,0,715,6,0,11,1
0,44 ,1,1 ,1,779,4,0,26,1
1,53 ,1,1 ,2,720,7,1,18,1
0,48 ,0,1 ,2,492,1,1,9,1
0,37 ,0,0 ,0,525,3,0,20,1
1,50 ,1,1 ,2,799,6,0,13,1
0,46 ,1,0 ,0,593,3,0,15,1
0,61 ,0,1 ,1,474,4,0,14,0
0,36 ,1,0 ,0,558,3,0,15,1
0,43 ,0,1 ,2,691,3,0,16,1
0,52 ,0,1 ,1,458,2,0,10,0
0,53 ,1,1 ,1,492,0,2,15,1
0,47 ,0,0 ,0,724,1,0,17,0
0,37 ,1,0 ,0,557,8,0,10,1
0,45 ,0,1 ,0,616,6,0,17,1
0,47 ,1,1 ,0,520,1,1,14,0
0,48 ,0,1 ,2,545,2,0,15,1
0,45 ,0,1 ,0,639,9,1,17,1
0,21 ,0,0 ,0,455,3,0,11,1
0,53 ,1,1 ,2,453,2,0,10,0
1,49 ,1,1 ,2,590,2,1,14,1
0,46 ,1,1 ,1,573,1,0,19,1
0,42 ,0,1 ,1,544,3,0,14,1
1,39 ,1,0 ,0,679,2,1,11,0
0,45 ,1,1 ,2,626,3,2,12,1
1,45 ,1,1 ,2,739,7,0,13,1
0,37 ,1,0 ,0,479,5,1,18,0
0,41 ,0,0 ,0,574,1,0,14,1
0,38 ,0,0 ,0,677,4,0,13,1
1,33 ,1,0 ,0,608,3,0,21,1
0,46 ,0,0 ,0,648,5,1,18,0
1,48 ,0,1 ,2,661,1,1,17,1
0,54 ,1,1 ,1,519,3,0,14,1
0,37 ,1,0 ,0,670,8,1,13,1
0,51 ,0,0 ,0,767,3,0,19,1
1,51 ,0,1 ,2,489,1,1,16,1
0,34 ,0,0 ,0,721,1,0,14,1
0,38 ,1,0 ,0,531,4,0,15,1
0,40 ,1,1 ,0,545,1,1,18,0
0,42 ,0,1 ,2,604,1,0,20,1
0,47 ,1,1 ,0,579,4,2,15,1
0,25 ,1,0 ,0,561,1,0,14,1
0,58 ,1,1 ,1,609,7,0,17,1
1,45 ,1,1 ,1,488,4,1,13,1
0,56 ,1,0 ,0,582,0,0,12,1
0,43 ,0,0 ,0,468,8,0,9,1
0,35 ,0,0 ,0,540,1,0,18,0
0,48 ,0,1 ,1,677,6,0,10,1
0,46 ,1,1 ,1,639,3,1,11,0
0,48 ,0,0 ,0,628,4,0,20,1
0,49 ,0,1 ,0,526,5,0,17,0
0,55 ,1,1 ,1,793,2,0,10,1
0,22 ,1,0 ,0,679,1,0,8,1
0,43 ,1,0 ,0,533,3,0,17,1
0,52 ,0,1 ,2,507,3,1,14,1
1,48 ,0,1 ,1,579,3,1,15,1
0,51 ,0,1 ,1,787,2,2,12,0
1,44 ,0,1 ,2,760,2,0,14,1
1,47 ,0,1 ,2,505,1,1,14,1
0,41 ,0,0 ,0,682,2,0,22,0
0,74 ,1,1 ,1,451,7,0,11,1
0,28 ,0,0 ,0,628,4,0,12,1
0,61 ,1,0 ,0,660,7,0,11,1
0,57 ,1,1 ,1,713,4,1,9,1
1,49 ,1,1 ,2,595,1,1,12,1
0,50 ,1,1 ,1,453,1,0,15,1
0,60 ,1,1 ,1,563,3,1,14,1
0,51 ,1,1 ,2,559,1,1,16,0
0,47 ,0,1 ,2,647,4,0,13,1
0,69 ,0,1 ,2,714,0,1,17,1
0,34 ,1,0 ,0,837,5,0,15,1
0,48 ,1,0 ,0,668,2,0,17,1
0,47 ,0,0 ,0,474,2,0,17,1
0,39 ,1,0 ,0,638,5,1,20,0
0,63 ,0,1 ,1,644,3,0,20,1
0,46 ,1,0 ,0,606,2,0,18,1
0,45 ,0,1 ,3,643,0,0,20,1
0,29 ,0,0 ,0,635,4,0,12,1
1,24 ,1,0 ,0,555,6,1,16,1
0,41 ,0,1 ,1,613,3,0,11,1
0,48 ,0,1 ,0,771,3,0,16,0
0,40 ,0,0 ,0,339,0,0,9,1
1,37 ,0,0 ,0,536,2,1,20,1
1,21 ,0,1 ,3,558,3,0,20,0
0,28 ,1,0 ,0,651,3,0,7,1
0,47 ,1,1 ,0,619,3,0,14,1
1,31 ,1,0 ,0,565,3,0,20,1
0,46 ,1,1 ,1,588,5,1,17,1
0,50 ,0,0 ,0,482,1,0,11,1
0,73 ,1,0 ,0,384,5,0,16,0
0,,0,,0,724,4,1,9,0
0,50 ,1,0 ,0,602,4,0,14,1
1,43 ,0,1 ,0,620,2,0,13,1
1,58 ,0,1 ,3,697,1,0,19,1
0,32 ,0,0 ,0,559,6,0,14,1
1,53 ,0,1 ,1,726,1,0,13,1
0,50 ,0,1 ,1,508,2,0,11,1
0,42 ,0,1 ,2,627,2,0,15,1
0,34 ,1,0 ,0,572,1,0,20,1
0,46 ,0,0 ,0,486,5,0,9,1
0,42 ,0,1 ,3,680,3,1,17,1
1,45 ,0,1 ,3,575,5,0,23,0
0,40 ,0,1 ,2,598,6,1,17,1
0,44 ,1,1 ,1,479,5,1,16,1
1,41 ,0,1 ,2,632,1,1,24,1
0,45 ,0,1 ,1,581,5,0,16,0
0,38 ,1,0 ,0,539,0,0,20,1
0,,0,,0,579,2,0,15,0
0,46 ,1,1 ,1,446,3,0,12,1
0,59 ,0,1 ,1,549,3,1,16,1
1,46 ,1,1 ,1,553,0,1,11,1
0,41 ,1,1 ,2,651,4,0,19,1
0,44 ,0,0 ,0,708,1,0,14,1
0,43 ,0,0 ,0,645,2,0,15,0
1,35 ,0,0 ,0,694,6,0,13,1
0,69 ,1,0 ,0,647,3,0,13,1
0,61 ,1,1 ,1,324,3,0,15,1
0,44 ,0,0 ,0,595,3,1,17,1
0,51 ,0,1 ,1,918,2,0,19,0
0,49 ,0,1 ,0,531,3,0,14,0
0,57 ,0,1 ,1,582,2,0,8,1
1,41 ,1,1 ,1,653,5,1,14,0
1,51 ,1,1 ,2,590,4,1,9,1
0,45 ,0,1 ,2,621,2,0,19,1
0,40 ,0,1 ,1,590,1,1,15,1
0,38 ,0,0 ,0,719,1,0,19,1
0,46 ,1,1 ,0,485,1,0,16,0
1,37 ,1,0 ,0,847,2,0,10,1
0,38 ,1,0 ,0,499,2,0,9,1
0,48 ,1,1 ,1,578,5,0,15,0
0,34 ,0,0 ,0,517,5,0,12,1
0,55 ,0,1 ,1,361,4,1,13,1
0,46 ,1,0 ,0,694,3,0,15,1
0,44 ,0,1 ,2,702,1,0,16,1
0,74 ,1,1 ,2,590,5,1,18,1
0,57 ,1,1 ,3,661,4,0,16,1
0,32 ,0,0 ,0,450,4,0,15,1
1,40 ,1,1 ,1,531,2,2,16,1
0,51 ,1,1 ,0,531,1,0,16,1
0,41 ,0,1 ,1,744,1,0,10,0
0,47 ,1,1 ,1,649,4,0,15,1
0,46 ,0,1 ,2,581,4,1,19,1
1,43 ,0,1 ,3,482,0,1,20,1
1,22 ,1,1 ,0,691,2,0,14,1
0,43 ,0,0 ,0,718,3,0,19,1
0,62 ,1,1 ,1,717,2,0,11,1
0,43 ,0,1 ,1,643,4,1,11,1
0,48 ,0,1 ,1,798,9,1,18,0
0,43 ,0,1 ,1,539,2,0,22,1
0,53 ,1,1 ,2,410,8,1,15,0
0,44 ,0,0 ,0,587,6,0,13,1
1,42 ,1,1 ,1,595,1,0,14,0
1,43 ,1,1 ,2,571,3,0,11,0
0,52 ,1,0 ,0,520,1,0,15,0
0,35 ,0,0 ,0,421,4,0,13,1
0,47 ,1,1 ,3,565,2,0,14,1
0,33 ,1,1 ,1,601,7,0,22,0
0,40 ,1,1 ,1,823,2,0,14,0
0,38 ,0,0 ,0,731,2,0,21,0
0,38 ,0,0 ,0,517,2,1,21,1
0,40 ,1,0 ,0,554,4,0,14,1
1,47 ,1,1 ,2,576,3,0,10,1
0,45 ,0,1 ,2,612,2,0,17,1
0,33 ,1,0 ,0,449,0,0,16,0
0,52 ,1,0 ,0,696,7,0,14,1
0,61 ,0,1 ,1,681,3,0,9,1
0,42 ,1,1 ,2,562,1,0,12,1
0,40 ,1,1 ,1,491,0,0,17,0
0,35 ,0,0 ,0,599,3,0,12,1
0,35 ,0,0 ,0,499,4,0,12,1
1,38 ,1,0 ,0,625,4,2,9,1
1,45 ,1,1 ,4,407,3,0,19,1
1,44 ,0,1 ,2,443,4,0,12,1
1,41 ,1,1 ,1,615,1,0,15,1
0,50 ,1,1 ,1,525,1,0,14,0
0,45 ,0,1 ,2,539,1,0,12,1
0,60 ,0,0 ,0,458,2,0,12,1
0,37 ,1,0 ,0,710,3,0,9,1
0,53 ,0,1 ,2,569,1,0,16,1
0,38 ,1,0 ,0,507,4,1,16,0
0,46 ,1,0 ,0,583,5,0,16,1
0,44 ,1,1 ,2,488,3,0,21,0
0,37 ,1,0 ,0,697,2,1,11,0
0,41 ,0,1 ,2,630,3,2,17,1
0,18 ,1,0 ,0,612,2,1,9,0
0,53 ,0,1 ,1,698,2,0,14,1
0,45 ,1,1 ,1,598,3,1,7,0
0,39 ,0,0 ,0,475,4,0,12,1
0,44 ,1,1 ,1,474,3,2,13,1
1,40 ,1,1 ,1,461,0,0,17,1
1,56 ,0,1 ,2,702,1,0,15,1
0,35 ,0,0 ,0,622,1,2,16,1
1,50 ,1,1 ,3,742,3,1,18,1
0,35 ,0,0 ,0,689,1,1,12,1
0,52 ,0,0 ,0,503,6,0,17,1
0,38 ,0,0 ,0,591,4,0,14,1
1,30 ,1,0 ,0,698,4,1,19,1
1,55 ,1,1 ,1,653,3,0,11,1
0,49 ,1,1 ,1,384,4,2,16,1
0,37 ,1,1 ,1,584,1,0,17,1
0,40 ,0,1 ,1,403,0,1,18,1
0,53 ,1,1 ,2,611,3,1,11,1
0,43 ,1,0 ,0,599,4,0,15,1
0,49 ,1,1 ,1,756,4,0,18,1
1,40 ,0,1 ,1,636,2,1,13,1
0,45 ,1,1 ,2,674,3,0,12,1
1,42 ,0,1 ,0,575,5,1,12,0
0,45 ,0,1 ,1,672,4,1,10,0
0,37 ,0,1 ,1,473,1,0,12,1
0,48 ,1,0 ,0,780,3,0,14,0
1,54 ,1,1 ,1,594,4,0,15,1
0,49 ,0,1 ,1,586,4,2,8,0
1,37 ,1,0 ,0,491,6,0,17,1
0,33 ,0,0 ,0,497,5,3,14,1
0,48 ,1,1 ,1,648,6,0,15,1
0,72 ,1,1 ,1,649,2,0,17,1
0,48 ,0,1 ,1,640,5,0,14,1
0,38 ,1,0 ,0,532,0,0,13,1
0,50 ,1,0 ,0,386,5,0,16,0
0,54 ,0,1 ,0,399,8,0,11,1
0,27 ,0,0 ,0,762,4,0,11,1
0,38 ,0,0 ,0,647,3,1,15,0
0,55 ,0,1 ,2,597,4,1,9,1
1,40 ,1,1 ,1,493,2,0,24,1
1,45 ,0,1 ,4,676,2,0,18,1
1,44 ,1,0 ,0,446,5,1,14,1
1,21 ,1,1 ,2,494,2,2,13,0
1,38 ,1,1 ,1,494,4,1,20,1
0,50 ,1,1 ,1,504,3,0,17,0
0,45 ,0,0 ,0,476,6,0,12,0
0,58 ,1,0 ,0,632,7,1,19,1
0,58 ,0,1 ,1,665,4,0,12,0
1,26 ,0,1 ,1,553,3,1,16,1
0,42 ,1,1 ,2,563,4,0,10,1
