y,loan,mortgage,job,workyear,delinquency,period,inquire,transact,DTI
0,20258,90037,Sales,9,0,172.9,1,16,38.63
0,20616,86226,Office,9,0,168.97,1,23,26.77
0,19630,74354,Office,9,0,197.81,1,20,36.34
0,18441,79677,Sales,8,0,210.91,1,20,25.87
0,21953,76794,Self,8,0,225.99,1,24,23.66
0,17912,78964,Office,7,0,178.64,1,24,34.55
0,18146,63593,Mgr,10,0,241.69,1,26,41.48
0,21644,59928,Sales,11,0,174.39,1,22,37.41
0,21006,64865,Mgr,10,0,188.07,1,23,41.73
0,21784,83244,Sales,9,0,241.04,1,21,35.47
0,18726,70359,Office,10,0,204.6,1,19,30.42
0,20236,61847,Office,8,0,169.53,1,28,36.26
0,25016,81296,Mgr,7,0,167.35,1,18,33.04
0,20653,84639,Sales,12,0,220.37,1,21,38.68
0,16661,69491,Mgr,11,0,191.21,1,26,50.1
0,17062,73388,Other,8,0,184.04,1,21,36.21
0,18802,71259,ProfExe,8,0,193.67,1,25,26.88
0,21908,66037,Sales,10,0,170.19,1,27,32.45
0,18945,67608,Sales,8,0,194.64,1,22,43.54
0,18233,87853,Self,9,0,235.73,1,15,40.74
0,19289,58017,Other,9,0,168.68,1,22,29.47
0,18397,69489,Other,9,0,213.31,1,25,28.57
0,18215,68488,Self,7,0,221.37,1,17,28.49
0,21338,108680,Other,8,0,233.06,1,26,41.61
0,20902,73702,Other,10,0,202.1,1,16,37.44
0,20259,74035,ProfExe,9,0,167.71,1,19,37.19
0,14972,65103,Self,8,0,169.66,1,25,37.73
0,22245,80593,Office,9,0,144.4,1,26,34.88
0,21739,78382,Office,9,0,158.42,1,23,29.54
0,18703,69576,Mgr,9,0,200.04,1,15,23.68
0,17499,83854,Other,10,0,208.58,1,25,23.92
0,19448,77691,Self,9,0,174.93,1,17,28.44
0,17698,88077,Office,13,0,133.92,1,25,32.56
0,18698,79240,Other,9,0,186.78,1,25,35.09
0,20766,87955,Self,7,0,206.36,1,21,28.82
0,18982,64830,Office,9,0,220.75,1,25,30.94
0,17116,82852,ProfExe,10,0,180.27,1,26,41.53
0,17235,96448,ProfExe,10,0,175.25,1,28,32.35
0,17829,77450,Self,9,0,203.08,1,21,45.28
0,23392,70961,Self,10,0,178.84,1,26,23.69
0,19906,84347,ProfExe,8,0,216.6,1,17,32.4
0,23339,94172,Other,11,0,199.25,1,18,28.43
0,16751,63641,Mgr,10,0,169.63,1,18,34.53
0,20731,78712,Other,8,0,204.24,1,19,31.58
0,17711,62894,Office,10,0,170.45,1,21,30.53
0,21171,49456,Mgr,10,0,145.87,1,27,37.87
0,16431,78860,Office,11,0,195.96,1,18,26.75
0,21905,69604,Other,11,0,202.14,1,27,39
0,16332,80257,Self,7,0,206.75,1,28,21.87
0,20576,87237,Mgr,11,0,182.74,1,19,36.71
0,18409,65459,ProfExe,7,0,197.14,1,27,41.15
0,20433,72109,Other,8,0,205.88,1,22,26.96
0,20691,71576,ProfExe,9,0,218.32,1,22,31.98
0,19640,66113,Self,8,0,205.18,1,21,41.38
0,18986,88679,ProfExe,8,0,157.17,1,20,33.55
0,18417,82906,ProfExe,9,0,203.95,1,20,36.46
0,18638,91725,Office,9,0,207.14,1,22,34.52
0,18573,71683,Sales,9,0,188.49,1,29,19.89
0,20293,81653,Sales,10,0,170.83,1,21,15.79
0,15571,66628,Sales,8,0,187.28,1,23,35.32
0,26436,67033,ProfExe,9,0,188.87,1,23,36.71
0,18493,77188,Office,9,0,164.3,1,23,32.07
0,17083,80598,Mgr,6,0,208.65,1,25,30.95
0,17026,76544,Other,8,0,182.75,1,24,29.06
0,17242,55100,Mgr,7,0,189.11,1,25,34.85
0,22574,71709,Self,10,0,172.05,1,23,34.93
0,16748,74515,ProfExe,7,0,214.66,1,25,30.25
0,17761,70082,Mgr,9,0,135.87,1,26,32.01
0,14371,59374,Other,9,0,180.72,1,19,44.56
0,21026,84463,Sales,6,0,205.29,1,25,26.56
0,16795,91387,Mgr,10,0,217.59,1,17,33.46
0,16592,68272,ProfExe,10,0,165.38,1,23,27.76
0,20370,66736,Sales,9,0,140.11,1,19,26.26
0,20009,82393,Self,8,0,208.31,1,19,35.6
0,20720,79962,ProfExe,11,0,152.99,1,20,39.56
0,16131,98224,ProfExe,9,0,198.92,1,22,19.06
0,18799,64686,Other,10,0,120.81,1,20,26.3
0,16264,74257,Other,10,0,217.61,1,26,41.16
0,17375,78689,ProfExe,9,0,199.78,1,25,27.4
0,20769,99149,Mgr,8,0,207.79,1,20,30.99
0,19201,78682,Self,10,0,157.72,1,15,16.51
0,15846,64525,Mgr,10,0,176.47,1,22,19.61
0,18922,55725,Other,8,0,236.83,1,20,53.46
0,18819,75986,Mgr,11,0,206.8,1,20,29.33
0,20054,75952,Self,9,0,180.16,1,24,19.41
0,20759,79075,Sales,13,0,189.67,1,21,27.39
0,18331,86477,Mgr,10,0,175.15,1,21,23.02
0,19684,83314,Other,9,0,177.71,1,23,34.29
0,20290,67813,Self,10,0,206.54,1,23,38.22
0,17294,80563,Office,8,0,182.84,1,19,23.15
0,18555,64340,Other,9,0,196.83,2,29,50.9
0,20188,88908,Self,10,0,224.16,2,20,34.86
0,19286,78293,Other,9,0,164.48,1,20,36.65
0,17746,90839,ProfExe,10,0,152.82,1,25,31.09
0,20142,75031,Self,9,0,202.51,1,13,41.96
0,17983,100273,ProfExe,7,0,193.44,1,23,33.14
0,18926,61338,Mgr,8,0,144.04,1,18,35.72
0,19422,77010,Self,10,0,150.31,1,18,25.67
0,19795,78153,Office,9,0,143.72,1,26,42.9
0,21348,67567,Self,8,0,148.16,1,21,40.3
0,17946,74011,Other,10,0,189.94,1,18,41.81
0,18452,86537,Office,6,0,267.76,1,27,21.51
0,22050,68417,Office,9,0,197.77,1,24,35.53
0,14335,70020,ProfExe,8,0,236,1,24,33.09
0,24976,72961,Sales,11,0,203.55,1,21,30.58
0,18926,74035,Other,13,0,195.68,1,21,17.03
0,18261,60494,Mgr,9,0,181.99,1,16,37.24
0,20080,58437,Sales,9,0,212.77,1,26,38.68
0,18394,84883,ProfExe,11,0,223.68,1,22,27.23
0,21074,77625,Mgr,9,0,177.22,1,33,35.44
0,19828,74446,Sales,6,0,198.81,1,20,26.46
0,16701,72012,ProfExe,8,0,193.54,1,24,38.11
0,16252,71883,Self,6,0,212.33,1,20,23.14
0,17685,92790,ProfExe,9,0,185.74,1,22,31.11
0,19881,92181,ProfExe,12,0,215.86,1,21,36.73
0,17383,85856,Office,11,0,166.49,1,17,28.7
0,18488,77415,ProfExe,8,0,142.63,1,18,28.03
0,17897,72364,Other,10,0,171.9,2,14,22.72
0,18552,79747,Sales,8,0,180.02,1,19,22.57
1,14296,61956,Self,8,1,125.76,2,21,30.93
1,18215,71492,Self,9,1,150.11,2,27,30.54
1,16721,69143,Office,6,1,161.02,2,19,31.93
1,18519,76591,Mgr,7,1,94.89,2,16,42.58
1,17141,64611,Sales,9,1,137.45,2,18,36.2
1,16195,75230,Sales,8,1,140.99,2,24,45.82
1,14096,72810,Sales,7,1,176.01,2,20,36.63
1,18226,87013,ProfExe,6,1,169.87,1,18,38.64
1,13948,74357,Office,8,1,136.75,2,24,34.37
1,20127,77703,Sales,8,1,173.46,2,20,37.52
1,17621,62523,Sales,7,1,214.19,2,25,38.58
1,16177,60554,Office,7,1,150.78,2,23,19.78
1,12926,82241,Self,9,1,157.39,2,17,53.21
1,12778,78430,Mgr,7,1,167.65,2,25,35.12
1,16066,83425,Office,6,1,146.46,2,22,48.58
1,13557,72665,ProfExe,7,1,186.3,2,27,39.93
1,17185,68417,Mgr,9,1,161.77,2,23,44.92
1,17943,62825,Mgr,10,1,148.63,2,14,43.33
1,19771,63936,Other,9,1,122.69,2,20,33.14
1,17811,79697,Other,8,1,148.03,2,21,31.95
1,16975,68340,Office,6,1,216.65,2,21,32.64
1,15312,66984,Sales,5,1,202.19,2,28,43.04
1,16612,78281,Sales,9,1,147.14,2,21,44.92
1,18229,64830,Self,10,1,152.96,2,29,44.19
1,17809,75355,Other,8,1,122.48,2,23,48.66
1,16612,68863,Self,8,1,162.51,2,27,47.76
1,15984,84899,Sales,9,1,145.22,2,22,33.23
1,17485,61019,Office,6,1,150.71,2,18,32.97
1,19120,87133,Mgr,7,1,115.93,2,20,39.85
1,16345,52975,Sales,9,1,122.46,2,15,38.75
1,17697,69387,Mgr,9,1,152.33,2,10,55.46
1,17092,73577,Sales,6,1,175.34,2,26,34.04
1,13558,76554,Other,7,1,149.85,2,25,43.99
1,15562,55534,Self,8,1,190.95,2,20,33.16
1,17943,63620,Other,8,1,179.55,2,20,59.42
1,14777,74349,Sales,9,1,136.04,1,17,41.85
1,19741,52922,Mgr,11,1,118.25,2,23,41.99
1,16553,74118,Other,9,1,184.44,2,20,40
1,16346,58852,Office,7,1,197.48,1,17,31.03
1,16917,74716,Mgr,7,1,153.53,2,26,47.57
1,14813,62770,Sales,11,1,162.97,2,20,27.76
1,21039,81644,Other,9,1,143.19,2,16,28.01
1,18746,68522,Self,10,1,154.28,2,24,50.26
1,20356,59093,Self,10,1,168.99,2,20,51.26
1,19052,67891,ProfExe,8,1,156.62,2,18,26.11
1,17133,72581,ProfExe,8,1,159.96,2,18,36.01
1,20057,70481,Self,6,1,128.92,2,18,43.33
1,18183,69204,Self,4,1,210.28,2,25,38.12
1,17954,80920,Mgr,9,1,152.15,2,20,32.66
1,13748,77531,Self,8,1,174.12,2,22,38.22
1,17658,67382,ProfExe,8,1,148.45,2,17,36
1,19012,80722,Self,5,1,130.49,2,15,45.47
1,19053,80624,ProfExe,9,1,180.66,2,14,52.07
1,19405,92421,Sales,7,1,142.77,1,24,39.55
1,16919,80236,Self,8,1,202.77,2,21,35.68
1,19038,76861,Mgr,7,1,147.19,2,18,40.43
1,20828,64863,Other,7,1,132.4,2,24,34.23
1,13386,87302,Office,5,1,129.87,2,20,32.84
1,16134,76018,ProfExe,11,1,131.3,1,24,35.78
1,14539,60362,Sales,8,1,121.2,2,18,24.6
1,16471,68091,Other,8,1,113.68,2,20,31.9
1,17282,76267,Mgr,7,1,82.9,2,16,49.11
1,19572,81692,Other,6,1,178.84,2,23,47.55
1,15440,44162,Other,7,1,176.92,1,21,29.36
1,18249,66051,Sales,9,1,168.62,2,16,35.72
1,16754,65191,Self,6,1,171.7,2,26,42.96
1,18422,81990,Sales,7,1,191.75,2,29,35.27
1,17916,65187,ProfExe,10,1,172.37,2,27,22.2
1,9665,67048,ProfExe,4,1,104.92,2,16,12.39
1,17560,90635,Other,9,1,176.58,1,19,42.35
1,18095,57244,Other,6,1,145.13,2,19,32.16
1,17782,83728,ProfExe,6,1,199.05,2,10,36.86
1,18778,81455,Sales,6,1,144.25,2,20,50.15
1,16018,64144,Office,8,1,134.07,2,18,36.13
1,18839,86439,Mgr,6,1,153.11,2,19,35.46
1,16877,71167,Mgr,9,1,140.81,2,17,38.12
1,13816,83238,Mgr,10,1,134.31,2,25,39.2
1,18297,58968,Sales,7,1,176.27,2,15,31.74
1,17730,63931,Mgr,8,1,96.15,1,26,43.56
1,15856,87738,Other,11,1,161.67,2,21,32.35
1,19010,76134,Sales,5,1,178.69,2,15,25.39
1,16579,73980,Sales,9,1,138.33,2,17,46.48
1,13742,73812,ProfExe,8,1,100.02,2,20,43.49
1,17321,67585,Other,7,1,154.32,2,20,34.23
1,14820,66754,Office,8,1,93.69,2,17,39.23
1,16929,61896,Sales,9,1,114.15,2,21,56.32
1,18112,56502,Office,10,1,122.24,2,27,27.83
1,15737,68646,Mgr,10,1,148.47,2,22,50.72
1,17916,67492,Other,4,1,181.93,2,29,34.76
1,17963,74171,ProfExe,6,1,189.57,2,22,38.14
1,15751,68807,Other,8,1,164.56,2,28,28.93
1,17472,76905,Mgr,8,1,141.68,2,21,31.27
1,13526,84546,ProfExe,8,1,203.96,1,20,48.78
1,14197,76437,Self,7,1,161.49,2,25,39.14
1,15579,61448,Self,6,1,143.44,2,24,30.08
1,13669,66908,Mgr,9,1,106.93,2,26,41.92
1,19911,77501,Mgr,9,1,136.31,2,24,30.98
1,21939,75237,Other,9,1,152.96,2,17,34.3
1,19395,63022,Self,8,1,158.6,2,24,45.87
1,13268,70578,Self,5,1,109.26,2,23,38.33
1,15147,68138,Office,9,1,159.87,2,18,42.5
1,17227,76574,Self,5,1,135.28,2,16,44.3
1,18704,68760,Mgr,9,1,132,2,21,42.08
1,13793,57306,Sales,10,1,134.75,2,25,33.63
1,16947,55546,Other,9,1,130.62,2,23,36.45
1,18365,81272,ProfExe,9,1,146.19,2,17,52.34
1,16700,56825,Office,9,1,162.49,2,18,35.69
1,18705,68015,Self,9,1,149.3,1,19,35.83
1,17700,58178,ProfExe,7,1,135.02,2,20,31.23
1,17203,67096,Sales,6,1,101.18,2,27,41.2
1,14266,57738,Office,7,1,143.59,2,19,21.85
1,18245,58737,Self,10,1,108.34,2,21,37.9
1,21317,74575,Mgr,8,1,106.21,2,25,32.99
1,15983,64168,Other,8,1,145.94,2,19,30.44
1,17691,82268,ProfExe,9,1,145.1,2,23,43.67
1,15438,79055,Mgr,9,1,180.01,2,19,35.89
1,17109,84044,Self,7,1,149.05,2,26,28.28
1,17365,67212,Office,7,1,148.52,2,18,41.83
1,11834,61163,Self,7,1,113.32,1,16,35.31
1,16362,60310,Office,10,1,179.51,2,15,38.76
1,16691,65246,Sales,7,1,159,2,26,49.13
1,21387,70546,Other,8,1,133.31,2,24,38.66
1,15020,69728,Other,9,1,136.44,2,16,41.23
1,13106,80220,Office,7,1,119.81,2,23,36.86
1,15814,77414,Other,5,1,165.9,2,23,36.09
1,14894,65493,Sales,10,1,168.3,2,19,47.84
1,15460,68153,Mgr,9,1,153.3,2,32,46.44
1,15243,70808,Other,5,1,138.22,2,23,46.95
1,15302,64655,Sales,7,1,197.83,2,23,54.14
1,15776,75696,Sales,7,1,182.78,2,25,34.56
1,16306,68613,Other,8,1,167.92,2,26,47.03
1,15364,37523,Self,10,1,136.69,2,26,30.23
1,20405,69783,Other,7,1,89,2,18,40.71
1,18727,68983,Mgr,9,1,157.39,2,27,46.25
1,16564,73273,Mgr,11,1,115.74,2,19,44.93
1,19341,63516,ProfExe,7,1,133.59,2,14,53.1
1,18118,67050,Office,8,1,113.63,2,25,35.2
1,16432,68487,Self,11,1,144.94,2,23,49.09
1,15974,73142,Other,8,1,149.04,2,17,37.43
1,18351,71039,Office,8,1,115.92,2,21,54.36
1,15456,75604,Other,11,1,199.25,2,22,36.1
1,17712,72978,ProfExe,8,1,162.78,2,25,40.6
1,16845,65741,Other,9,1,147.41,2,19,40.49
1,17172,84428,Sales,6,1,122.11,2,21,48.69
1,18394,64112,Sales,9,1,119.96,2,27,37.8
1,14643,67567,Office,7,1,152.26,2,22,39.74
1,17338,65264,Office,8,1,85.8,2,20,40.07
1,15284,68305,Self,7,1,130.31,2,21,39.43
1,18209,71841,Office,8,1,152.61,2,22,41.29
1,16261,74551,Self,9,1,152.71,2,21,32.96
1,17395,70881,Self,8,1,111.47,2,27,52.45
1,17538,58293,Self,7,1,98.48,2,26,42.07
1,16477,88013,Self,7,1,99.24,2,28,46.59
1,12107,65464,Self,6,1,149.77,2,22,46.53
1,17956,93461,Mgr,6,1,142.36,2,27,29.63
1,17813,68615,Sales,8,1,104.35,2,22,40.34
1,12115,52266,Sales,7,1,152.21,2,26,32.42
1,17619,82758,ProfExe,10,1,135.76,2,25,43.33
1,20511,71497,ProfExe,10,1,157.41,2,23,38.07
1,15903,68783,ProfExe,6,1,147.61,1,19,35.96
1,16525,80873,Other,9,1,178.35,2,24,43.54
1,13443,61892,Mgr,9,1,191.25,2,24,36.05
1,17801,57991,Other,9,1,129.98,2,20,48.92
1,15669,82477,Sales,5,1,173.51,2,17,37.28
1,14910,64448,Office,8,1,164.02,2,26,39.3
1,14196,69061,Sales,8,1,139.32,2,29,35.96
1,16858,63166,ProfExe,8,1,155.75,1,20,41.08
1,14805,69532,Self,9,1,168.63,2,26,35.36
1,14180,53956,Office,6,1,157.32,2,15,39.4
1,17453,74040,Mgr,8,1,171.03,2,12,37.63
1,15081,70040,Sales,8,1,166.2,2,22,44.19
1,16068,68821,Mgr,8,1,178.85,2,15,51.73
1,21913,60656,Sales,7,1,101.3,2,23,39.61
1,16048,74529,ProfExe,7,1,150.91,1,22,43.47
1,15563,86174,Sales,7,1,115.27,2,22,42.01
1,20023,72169,ProfExe,7,1,169.46,2,26,45.35
1,14278,69608,Sales,9,1,162.51,2,16,39.5
1,15487,77600,ProfExe,7,1,189.3,2,24,42.65
1,18658,75142,ProfExe,9,1,160.1,2,17,37.16
1,14931,76889,Mgr,8,1,114.95,2,22,39.96
1,16676,72258,Office,6,1,103.67,2,19,15.97
1,20088,83724,Other,8,1,134.84,2,24,38.58
1,16712,72463,Sales,9,1,218.12,2,26,24.37
1,18268,78773,Sales,7,1,117.53,2,18,50.41
1,17065,66514,Self,9,1,75.66,2,24,37.93
1,17958,75828,Office,9,1,142.33,2,23,47.52
1,17410,57050,Self,9,1,161.11,2,23,36.83
1,21776,82004,Mgr,7,1,144.1,2,22,51.03
1,14120,44297,Office,8,1,106.51,2,18,26.27
1,17211,65873,ProfExe,9,1,215.94,2,23,35.35
1,16775,71580,Mgr,8,1,153.04,2,27,43.59
1,18462,71615,Other,6,1,144.33,2,27,31.61
1,14774,66142,Other,12,1,78.28,2,21,41.06
1,16357,67922,Mgr,7,1,204.41,2,18,43.71
1,18117,75059,Office,5,1,154.68,2,25,40.03
1,18384,80420,Office,8,1,163.4,2,15,41.79
1,17263,66761,ProfExe,7,1,128.23,2,24,30.44
1,15305,65262,Self,8,1,148.33,2,25,44.3
1,19863,62782,Mgr,9,1,136.59,2,19,29.21
1,17358,58061,Sales,5,1,157.08,2,21,47.4
1,18285,84691,Mgr,7,1,158.93,2,26,43.26
1,15112,77200,Self,6,1,147.69,2,23,45.41
1,15417,60381,Self,8,1,180.9,2,20,26.55
1,15847,56583,Self,7,1,98.68,2,22,40.14
1,19824,70460,ProfExe,9,1,148.13,2,33,44.44
1,14969,81638,Sales,6,1,142,2,24,41.37
1,17079,44129,Sales,8,1,158.45,2,17,44.7
1,14259,52320,Sales,8,1,132.37,2,26,37.93
1,18169,57033,Mgr,10,1,140.04,2,26,29.2
1,19220,58827,Sales,8,1,61.83,2,15,44.17
1,15393,74379,Sales,10,1,125.85,2,23,40.49
1,19355,76370,Office,9,1,156.05,2,25,22.76
1,17804,57925,Mgr,8,1,139.07,2,25,36.21
1,17955,76728,Other,10,1,167.49,2,23,47.13
1,18159,80182,ProfExe,6,1,197.55,2,18,35.93
1,19426,72715,Self,8,1,174.58,2,24,39.12
1,19667,83342,Other,9,1,142.71,2,20,26.06
1,15332,51337,Self,8,1,155.82,2,18,38.31
1,18097,81474,Self,8,1,147.56,2,10,27
1,19266,76295,Other,8,1,124.46,2,19,47
1,16819,81202,Office,6,1,153.44,1,17,30.17
1,15540,54045,Office,9,1,174.07,2,22,38.74
1,18159,75777,Self,9,1,162.78,2,31,52.54
1,13258,78816,Sales,9,1,164.33,2,21,42.3
1,19543,60787,ProfExe,10,1,122.52,1,25,42.01
1,18256,54628,Mgr,6,1,88.83,2,21,30.6
1,18512,66562,Mgr,9,1,119.72,2,26,31.17
1,14193,70616,Mgr,7,1,189.63,2,22,35.44
1,15681,69249,Sales,7,1,174.09,2,21,47.34
1,17968,62133,Office,7,1,163.03,2,22,45.95
1,14536,60656,Self,9,1,188.99,2,27,44.22
1,17784,66809,Sales,8,1,136.73,2,22,31.88
1,15823,76632,Self,7,1,161.66,2,28,43.67
1,17755,73304,Self,8,1,179.9,2,24,45.5
1,19518,68839,Self,8,1,141.86,2,26,39.56
1,14243,82020,Office,10,1,193.08,2,24,41.07
1,16581,59114,Office,9,1,123.92,2,11,36.57
1,16601,68303,Sales,9,1,136.65,2,23,46.15
1,18642,57192,ProfExe,6,1,176.62,2,24,49.67
1,17474,72109,Self,6,1,101.28,2,15,44.83
1,17196,59830,Mgr,7,1,170.23,1,23,29.47
1,17420,85470,Mgr,7,1,208.06,2,13,31.49
1,13790,76329,Sales,7,1,198.07,2,22,44.61
1,15038,58947,ProfExe,7,1,170.26,2,15,44.94
1,17863,64202,Self,9,1,145.64,2,21,36.83
1,16211,54037,Sales,10,1,71.1,1,27,45.43
1,18168,75253,ProfExe,9,1,77.24,2,21,38.9
1,17942,65436,ProfExe,9,1,183.28,2,27,46.12
1,15611,82959,Office,11,1,190.19,2,23,42.28
1,17928,63500,Mgr,8,1,129.8,2,21,36.18
1,16870,77046,Mgr,8,1,140.16,2,28,44.46
1,18262,54228,Mgr,4,1,103.87,2,20,26.21
1,19827,60569,Other,10,1,144.83,2,21,29.65
1,17693,59998,Office,10,1,154.87,2,17,33.84
1,16354,56577,Self,8,1,121.23,2,20,45.9
1,18258,62888,Sales,7,1,213.64,2,24,48.73
1,16760,95668,Sales,6,1,182.04,2,16,32.97
1,18490,62230,Office,5,1,100.53,2,15,32.66
1,17606,66664,Other,5,1,146.79,2,17,33.67
1,15964,91904,ProfExe,5,1,98.91,2,17,30.14
1,17576,73554,Other,6,1,125.19,2,23,32.11
1,15815,74825,Sales,8,1,135.23,2,19,43.35
1,23320,50604,Self,7,1,124.66,2,23,41.97
1,18340,82097,Office,6,1,105.27,2,21,26.05
1,15825,45720,Mgr,8,1,116.52,2,19,44.18
1,16033,53426,Mgr,8,1,150.7,2,21,26.89
1,13900,82320,Self,6,1,115.27,1,19,39.53
1,16130,63359,Mgr,9,1,166.93,2,21,42.21
1,14687,82067,Sales,10,1,162.72,2,17,38.96
1,19513,61930,Other,7,1,135.56,2,20,32.22
1,16197,78244,ProfExe,9,1,126.91,2,21,41.08
1,12975,48321,Office,6,1,172.54,2,19,55.99
1,16723,79747,ProfExe,6,1,179.96,2,15,38.87
1,16703,52550,Other,8,1,119.08,1,26,48.86
1,16643,88753,Sales,5,1,137.59,2,22,50.47
1,15028,74373,Other,8,1,106.54,2,17,28.5
1,15595,61394,ProfExe,6,1,149.51,2,22,34.72
1,16314,71357,Office,9,1,132.75,2,17,44.73
1,15044,70647,ProfExe,7,1,118.84,2,19,37.42
1,17352,65838,Other,8,1,153.95,2,19,34.73
1,15857,79308,ProfExe,10,1,128.39,1,18,36.88
1,16932,71797,Other,7,1,127.4,1,22,47.33
1,20402,72754,Self,7,1,132.42,2,23,42.2
1,19286,63948,Office,11,1,187.23,2,24,51.63
1,16800,59276,Sales,10,1,145.82,2,18,33.17
1,17306,78252,ProfExe,7,1,131.92,2,26,38
1,17773,86737,Sales,8,1,121.28,2,24,44.52
1,16230,71611,Other,9,1,169.28,2,33,41.99
1,18670,69372,Sales,10,1,130.37,2,19,37.17
1,13340,54969,ProfExe,8,1,171.3,2,23,42.75
1,17124,66125,Other,8,1,132,2,16,53.01
1,15990,71832,Self,7,1,133.58,2,20,33.71
1,16766,66611,Other,7,1,121.03,2,21,52.85
1,15823,54370,ProfExe,8,1,179.69,2,26,49.06
1,18434,69029,Other,7,1,166.53,2,22,45.28
1,16813,85647,Self,8,1,157.81,2,22,38.99
1,17001,62739,Mgr,9,1,150.03,2,24,44.22
1,15928,75712,Mgr,8,1,196.16,2,19,50.14
1,14251,67088,ProfExe,10,1,139.53,2,17,31.97
1,16132,72617,Office,10,1,136.06,2,19,33.57
1,17103,52489,Other,8,1,135.96,2,30,44.68
1,15383,71275,Sales,9,1,158.77,2,21,37.16
1,15143,80048,Sales,8,1,148.83,2,20,36.23
1,15594,56978,Mgr,7,1,198.77,2,29,60.44
1,18558,78884,Self,8,1,161.06,2,26,30.87
1,12911,62314,Mgr,7,1,206.68,2,9,35.88
1,15653,63483,Office,9,1,140.29,2,29,42.37
1,17386,60197,Sales,9,1,149.69,2,15,40.37
1,14809,65599,Other,8,1,137.75,2,17,32.46
1,13610,82366,Self,5,1,123.52,2,13,47.51
1,15787,80486,Mgr,8,1,159.32,2,17,32.45
1,16180,77229,Self,10,1,165.85,2,20,42.1
1,17039,67296,ProfExe,8,1,185.88,2,18,27.67
1,14166,68659,Self,8,1,163.99,2,20,43.11
1,16666,72286,Office,8,1,137.79,2,24,38.6
1,15959,61887,Other,7,1,130.31,2,25,37.96
1,14977,75909,Sales,8,1,144.66,2,11,38.19
1,16014,82684,Office,7,1,99.02,2,25,35.05
1,18021,68120,Other,8,1,158.48,2,19,31.42
1,18061,87910,Other,8,1,137.72,2,23,54.78
1,17003,75049,Sales,9,1,95.49,2,20,38.13
1,17976,65260,Self,8,1,191.12,2,30,44.96
1,17699,63176,ProfExe,9,1,170.74,2,26,35.3
1,14604,73685,Office,9,1,152.5,2,22,39.79
1,18808,87512,Mgr,5,1,181.82,2,23,36.69
1,16753,82663,ProfExe,4,1,137.09,2,18,35.03
1,17101,61831,Other,9,1,144.76,1,14,44.09
1,16272,73980,Office,8,1,168.67,2,24,53.7
1,18621,58751,Self,8,1,164.46,2,24,44.49
1,17877,66587,Mgr,10,1,111.49,2,17,59.45
1,22139,55743,Self,7,1,182.66,2,19,51.43
1,16247,85524,Office,8,1,172.33,2,22,53.47
1,18474,77658,ProfExe,9,1,153.23,2,19,28.75
1,17915,74917,Mgr,6,1,213.02,2,21,31.62
1,15389,69971,Self,8,1,125.8,2,17,39.51
1,19891,72036,Other,8,1,175.72,2,26,23.08
1,18905,74831,Mgr,9,1,214.62,2,25,44.35
1,20978,67331,Office,8,1,169.27,2,14,27.28
1,17987,51807,Other,8,1,174.02,2,28,40.78
1,17280,57904,ProfExe,5,1,91.49,2,28,51.73
1,16468,77190,Self,7,1,189.88,2,17,49.71
1,12578,84586,Sales,8,1,152.34,2,23,23.86
1,17063,67309,Mgr,8,1,166.95,2,24,43.41
1,17531,88464,Office,9,1,140.49,2,24,47.98
1,16489,64139,Other,8,1,172.6,2,24,39.39
1,19447,50889,Office,8,1,199.54,2,18,35.49
1,15945,68888,ProfExe,9,1,122.76,2,17,28.93
1,17247,76700,ProfExe,10,1,149.97,2,22,45.29
1,16547,78647,Sales,6,1,147.25,2,18,33.32
1,13677,63747,Self,9,1,146.43,2,24,36.06
1,15825,44599,Other,10,1,143.97,1,19,50.61
1,17071,37021,Other,5,1,156.3,2,18,46.81
1,17491,73574,Other,8,1,114.34,2,23,35.25
1,19490,71046,Self,6,1,168.47,2,22,34.43
1,17812,57790,Other,10,1,170.1,2,19,44.67
1,20153,56809,Self,9,1,197.79,2,19,44.52
1,17458,88854,Mgr,6,1,150.11,2,20,28.76
1,16932,66048,ProfExe,9,1,144.33,2,16,52.66
1,19864,60507,Office,8,1,140.04,2,21,44.19
1,17106,69946,Office,6,1,112.79,2,24,32.28
1,14412,69012,Other,7,1,141.11,2,20,50.23
1,17176,62142,Self,9,1,168.46,2,22,47
1,14756,89216,Self,11,1,171.75,2,24,33.44
1,15794,75619,Mgr,8,1,148.62,2,27,42.37
1,17839,71112,Sales,10,1,145.68,2,22,26.94
1,15704,61773,Other,3,1,108.32,2,14,39.86
1,18318,50088,ProfExe,7,1,197.52,2,17,34.76
1,18519,55521,Mgr,6,1,140.02,2,27,36.1
1,17861,70582,Office,8,1,119.8,2,25,42.34
1,19757,69190,Self,6,1,101.98,2,16,43.88
1,15421,52289,ProfExe,7,1,173.4,2,28,45.66
1,17582,67822,ProfExe,9,1,191.4,2,23,29.94
1,16738,54149,ProfExe,9,1,129.54,2,16,39.74
1,19378,70072,Sales,8,1,113.92,2,25,36.84
1,18718,72389,ProfExe,10,1,135.56,2,25,32.14
1,18327,69428,Self,9,1,108.3,2,24,42.75
1,17423,81103,Self,8,1,144.86,2,20,59.1
1,12311,77480,Mgr,8,1,149.54,2,23,46.6
1,17993,69604,Other,7,1,112.26,2,18,36.71
1,14670,71483,Other,8,1,167.2,2,24,32.73
1,15634,66229,Other,9,1,143.96,2,22,44.94
